Methanobrevibacter_smithii,Methanosphaera_stadtmanae,Candidatus_Methanomassiliicoccus_intestinalis,Actinomyces_europaeus,Actinomyces_graevenitzii,Actinomyces_naeslundii,Actinomyces_odontolyticus,Actinomyces_oris,Actinomyces_sp_HMSC035G02,Actinomyces_sp_HPA0247,Actinomyces_sp_ICM47,Actinomyces_sp_oral_taxon_181,Actinomyces_sp_S6_Spd3,Actinomyces_turicensis,Actinomyces_viscosus,Actinotignum_schaalii,Aeriscardovia_aeriphila,Alloscardovia_omnicolens,Bifidobacterium_adolescentis,Bifidobacterium_angulatum,Bifidobacterium_animalis,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_catenulatum,Bifidobacterium_dentium,Bifidobacterium_gallinarum,Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Bifidobacterium_pullorum,Bifidobacterium_saeculare,Bifidobacterium_scardovii,Gardnerella_vaginalis,Parascardovia_denticolens,Scardovia_wiggsiae,Corynebacterium_argentoratense,Rothia_dentocariosa,Rothia_mucilaginosa,Propionibacterium_freudenreichii,Atopobium_deltae,Atopobium_minutum,Atopobium_parvulum,Atopobium_rimae,Atopobium_vaginae,Olsenella_scatoligenes,Collinsella_aerofaciens,Collinsella_intestinalis,Enorma_massiliensis,Adlercreutzia_equolifaciens,Asaccharobacter_celatus,Denitrobacterium_detoxificans,Eggerthella_lenta,Enterorhabdus_caecimuris,Gordonibacter_pamelaeae,Slackia_exigua,Slackia_isoflavoniconvertens,Thermoleophilum_album,Bacteroides_caccae,Bacteroides_caecimuris,Bacteroides_cellulosilyticus,Bacteroides_clarus,Bacteroides_coprocola,Bacteroides_coprophilus,Bacteroides_dorei,Bacteroides_eggerthii,Bacteroides_faecichinchillae,Bacteroides_faecis,Bacteroides_faecis_CAG_32,Bacteroides_finegoldii,Bacteroides_fluxus,Bacteroides_fragilis,Bacteroides_galacturonicus,Bacteroides_intestinalis,Bacteroides_massiliensis,Bacteroides_nordii,Bacteroides_oleiciplenus,Bacteroides_ovatus,Bacteroides_plebeius,Bacteroides_salanitronis,Bacteroides_salyersiae,Bacteroides_sp_43_108,Bacteroides_sp_An322,Bacteroides_sp_CAG_144,Bacteroides_sp_CAG_443,Bacteroides_sp_CAG_462,Bacteroides_sp_CAG_530,Bacteroides_sp_CAG_598,Bacteroides_sp_CAG_633,Bacteroides_sp_CAG_661,Bacteroides_sp_CAG_927,Bacteroides_sp_D2,Bacteroides_sp_OM08_11,Bacteroides_stercorirosoris,Bacteroides_stercoris,Bacteroides_thetaiotaomicron,Bacteroides_uniformis,Bacteroides_vulgatus,Bacteroides_xylanisolvens,Mediterranea_sp_An20,Bacteroidales_bacterium_KA00251,Barnesiella_intestinihominis,Barnesiella_sp_An22,Barnesiella_viscericola,Coprobacter_fastidiosus,Coprobacter_secundus,Muribaculum_intestinale,Butyricimonas_synergistica,Butyricimonas_virosa,Odoribacter_laneus,Odoribacter_splanchnicus,Porphyromonas_asaccharolytica,Porphyromonas_sp_HMSC065F10,Porphyromonas_uenonis,Sanguibacteroides_justesenii,Paraprevotella_clara,Paraprevotella_xylaniphila,Prevotella_bivia,Prevotella_buccae,Prevotella_buccalis,Prevotella_copri,Prevotella_corporis,Prevotella_disiens,Prevotella_intermedia,Prevotella_jejuni,Prevotella_sp_885,Prevotella_sp_AM42_24,Prevotella_sp_CAG_1031,Prevotella_sp_CAG_1058,Prevotella_sp_CAG_1092,Prevotella_sp_CAG_1124,Prevotella_sp_CAG_1185,Prevotella_sp_CAG_1320,Prevotella_sp_CAG_279,Prevotella_sp_CAG_485,Prevotella_sp_CAG_520,Prevotella_sp_CAG_5226,Prevotella_sp_CAG_617,Prevotella_sp_CAG_755,Prevotella_sp_CAG_873,Prevotella_sp_CAG_891,Prevotella_sp_CAG_924,Prevotella_stercorea,Prevotella_timonensis,Alistipes_finegoldii,Alistipes_indistinctus,Alistipes_inops,Alistipes_onderdonkii,Alistipes_putredinis,Alistipes_shahii,Alistipes_sp_An31A,Alistipes_sp_An66,Alistipes_sp_CAG_831,Alistipes_timonensis,Rikenella_microfusus,Parabacteroides_distasonis,Parabacteroides_goldsteinii,Parabacteroides_gordonii,Parabacteroides_johnsonii,Parabacteroides_merdae,Parabacteroides_sp_CAG_409,Candidatus_Gastranaerophilales_bacterium,Chlamydia_ibidis,Kouleothrix_aurantiaca,Hydrogenibacillus_schlegelii,Gemella_asaccharolytica,Gemella_haemolysans,Gemella_morbillorum,Gemella_sanguinis,Macrococcus_caseolyticus,Staphylococcus_aureus,Staphylococcus_equorum,Staphylococcus_saprophyticus,Staphylococcus_succinus,Abiotrophia_defectiva,Abiotrophia_sp_HMSC24B09,Carnobacterium_divergens,Granulicatella_adiacens,Bavariicoccus_seileri,Enterococcus_avium,Enterococcus_casseliflavus,Enterococcus_cecorum,Enterococcus_durans,Enterococcus_faecalis,Enterococcus_faecium,Enterococcus_gallinarum,Enterococcus_hirae,Enterococcus_raffinosus,Tetragenococcus_halophilus,Vagococcus_lutrae,Lactobacillus_acidophilus,Lactobacillus_alimentarius,Lactobacillus_amylovorus,Lactobacillus_buchneri,Lactobacillus_coryniformis,Lactobacillus_crispatus,Lactobacillus_curvatus,Lactobacillus_delbrueckii,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_helveticus,Lactobacillus_iners,Lactobacillus_johnsonii,Lactobacillus_mucosae,Lactobacillus_nodensis,Lactobacillus_oris,Lactobacillus_paragasseri,Lactobacillus_pentosus,Lactobacillus_plantarum,Lactobacillus_reuteri,Lactobacillus_rhamnosus,Lactobacillus_rogosae,Lactobacillus_ruminis,Lactobacillus_saerimneri,Lactobacillus_sakei,Lactobacillus_salivarius,Lactobacillus_sanfranciscensis,Lactobacillus_vaginalis,Lactobacillus_versmoldensis,Pediococcus_acidilactici,Pediococcus_pentosaceus,Sharpea_azabuensis,Leuconostoc_carnosum,Leuconostoc_citreum,Leuconostoc_garlicum,Leuconostoc_gelidum,Leuconostoc_lactis,Leuconostoc_mesenteroides,Leuconostoc_pseudomesenteroides,Oenococcus_oeni,Weissella_cibaria,Weissella_confusa,Weissella_viridescens,Lactococcus_lactis,Lactococcus_petauri,Lactococcus_piscium,Lactococcus_raffinolactis,Streptococcus_agalactiae,Streptococcus_anginosus_group,Streptococcus_australis,Streptococcus_cristatus,Streptococcus_gallolyticus,Streptococcus_gordonii,Streptococcus_infantis,Streptococcus_lutetiensis,Streptococcus_macedonicus,Streptococcus_milleri,Streptococcus_mitis,Streptococcus_mutans,Streptococcus_oralis,Streptococcus_parasanguinis,Streptococcus_peroris,Streptococcus_pseudopneumoniae,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_sobrinus,Streptococcus_sp_A12,Streptococcus_sp_F0442,Streptococcus_sp_HMSC034E03,Streptococcus_sp_HMSC067H01,Streptococcus_sp_HMSC070B10,Streptococcus_sp_HMSC071D03,Streptococcus_sp_M334,Streptococcus_thermophilus,Streptococcus_vestibularis,Catabacter_hongkongensis,Christensenella_minuta,Butyricicoccus_pullicaecorum,Butyribacterium_methylotrophicum,Clostridium_baratii,Clostridium_bolteae_CAG_59,Clostridium_butyricum,Clostridium_cadaveris,Clostridium_celatum,Clostridium_disporicum,Clostridium_paraputrificum,Clostridium_perfringens,Clostridium_sp_7_2_43FAA,Clostridium_sp_CAG_167,Clostridium_sp_CAG_242,Clostridium_sp_CAG_253,Clostridium_sp_CAG_299,Clostridium_sp_CAG_411,Clostridium_sp_CAG_413,Clostridium_sp_CAG_510,Clostridium_sp_CAG_58,Clostridium_sp_CAG_590,Clostridium_sp_CAG_632,Clostridium_sp_CAG_678,Clostridium_sp_CAG_964,Clostridium_sp_D5,Clostridium_ventriculi,Hungatella_hathewayi,Lactonifactor_longoviformis,Eubacterium_brachy,Eubacterium_infirmum,Eubacterium_saphenum,Eubacterium_sulci,Mogibacterium_diversum,Mogibacterium_pumilum,Mogibacterium_timidum,Bacteroides_pectinophilus,Clostridiales_bacterium_1_7_47FAA,Clostridiales_bacterium_CHKCI006,Intestinimonas_butyriciproducens,Lawsonibacter_asaccharolyticus,Monoglobus_pectinilyticus,Anaerofustis_stercorihominis,Eubacteriaceae_bacterium_CHKCI005,Eubacterium_callanderi,Eubacterium_coprostanoligenes,Eubacterium_dolichum_CAG_375,Eubacterium_eligens,Eubacterium_hallii,Eubacterium_limosum,Eubacterium_pyruvativorans,Eubacterium_ramulus,Eubacterium_sp_An11,Eubacterium_sp_CAG_180,Eubacterium_sp_CAG_251,Eubacterium_sp_CAG_274,Eubacterium_sp_CAG_38,Eubacterium_sp_CAG_786,Eubacterium_sp_OM08_24,Eubacterium_ventriosum,Mageeibacillus_indolicus,Anaerostipes_caccae,Anaerostipes_hadrus,Anaerostipes_sp_992a,Anaerotignum_lactatifermentans,Blautia_coccoides,Blautia_hansenii,Blautia_hydrogenotrophica,Blautia_obeum,Blautia_producta,Blautia_sp_An249,Blautia_sp_CAG_257,Blautia_sp_N6H1_15,Blautia_wexlerae,Ruminococcus_gnavus,Ruminococcus_torques,Butyrivibrio_crossotus,Butyrivibrio_sp_CAG_318,Coprococcus_catus,Coprococcus_comes,Coprococcus_eutactus,Dorea_formicigenerans,Dorea_longicatena,Dorea_sp_CAG_317,Eisenbergiella_massiliensis,Eisenbergiella_tayi,Faecalicatena_orotica,Fusicatenibacter_saccharivorans,Lachnoanaerobaculum_saburreum,Clostridium_aldenense,Clostridium_asparagiforme,Clostridium_bolteae,Clostridium_citroniae,Clostridium_clostridioforme,Clostridium_hylemonae,Clostridium_lavalense,Clostridium_saccharolyticum,Clostridium_scindens,Clostridium_symbiosum,Lachnoclostridium_sp_An118,Lachnoclostridium_sp_An131,Lachnoclostridium_sp_An138,Lachnoclostridium_sp_An14,Lachnoclostridium_sp_An169,Lachnoclostridium_sp_An181,Lachnoclostridium_sp_An196,Eubacterium_rectale,Lachnospiraceae_bacterium_2_1_46FAA,Lachnospiraceae_bacterium_oral_taxon_096,Lachnospira_pectinoschiza,Murimonas_intestini,Oribacterium_parvum,Oribacterium_sinus,Roseburia_faecis,Roseburia_hominis,Roseburia_intestinalis,Roseburia_inulinivorans,Roseburia_sp_CAG_182,Roseburia_sp_CAG_303,Roseburia_sp_CAG_309,Roseburia_sp_CAG_471,Sellimonas_intestinalis,Stomatobaculum_longum,Tyzzerella_nexilis,Oscillibacter_sp_57_20,Oscillibacter_sp_CAG_241,Oscillibacter_sp_PC13,Clostridioides_difficile,Intestinibacter_bartlettii,Paraclostridium_bifermentans,Peptostreptococcus_anaerobius,Peptostreptococcus_sp_MV1,Peptostreptococcus_stomatis,Romboutsia_hominis,Romboutsia_ilealis,Terrisporobacter_othiniensis,Agathobaculum_butyriciproducens,Anaerofilum_sp_An201,Anaeromassilibacillus_sp_An172,Anaeromassilibacillus_sp_An250,Anaerotruncus_colihominis,Anaerotruncus_sp_CAG_528,Faecalibacterium_prausnitzii,Flavonifractor_plautii,Flavonifractor_sp_An10,Flavonifractor_sp_An100,Gemmiger_formicilis,Gemmiger_sp_An50,Gemmiger_sp_An87,Harryflintia_acetispora,Pseudoflavonifractor_capillosus,Pseudoflavonifractor_sp_An184,Clostridium_leptum,Clostridium_methylpentosum,Eubacterium_siraeum,Ruminococcaceae_bacterium_D16,Ruminococcaceae_bacterium_D5,Ruminococcus_bicirculans,Ruminococcus_bromii,Ruminococcus_callidus,Ruminococcus_lactaris,Ruminococcus_obeum_CAG_39,Ruminococcus_sp_CAG_330,Ruminococcus_sp_CAG_403,Ruminococcus_sp_CAG_488,Ruminococcus_sp_CAG_563,Ruminococcus_sp_CAG_579,Ruminococcus_sp_CAG_624,Ruthenibacterium_lactatiformans,Subdoligranulum_variabile,Absiella_dolichum,Candidatus_Stoquefichus_sp_KLE1796,Catenibacterium_mitsuokai,Coprobacillus_cateniformis,Dielma_fastidiosa,Eggerthia_catenaformis,Clostridium_innocuum,Clostridium_spiroforme,Erysipelatoclostridium_ramosum,Erysipelothrix_larvae,Faecalicoccus_pleomorphus,Faecalitalea_cylindroides,Holdemanella_biformis,Holdemania_filiformis,Massiliomicrobiota_timonensis,Solobacterium_moorei,Turicibacter_sanguinis,Firmicutes_bacterium_CAG_110,Firmicutes_bacterium_CAG_145,Firmicutes_bacterium_CAG_170,Firmicutes_bacterium_CAG_238,Firmicutes_bacterium_CAG_424,Firmicutes_bacterium_CAG_534,Firmicutes_bacterium_CAG_555,Firmicutes_bacterium_CAG_646,Firmicutes_bacterium_CAG_791,Firmicutes_bacterium_CAG_83,Firmicutes_bacterium_CAG_94,Firmicutes_bacterium_CAG_95,Limnochorda_pilosa,Acidaminococcus_fermentans,Acidaminococcus_intestini,Acidaminococcus_sp_CAG_542,Phascolarctobacterium_faecium,Phascolarctobacterium_sp_CAG_266,Phascolarctobacterium_succinatutens,Megamonas_funiformis,Megamonas_funiformis_CAG_377,Megamonas_hypermegale,Megamonas_rupellensis,Mitsuokella_jalaludinii,Mitsuokella_multacida,Allisonella_histaminiformans,Anaeroglobus_geminatus,Dialister_invisus,Dialister_micraerophilus,Dialister_pneumosintes,Dialister_sp_CAG_357,Dialister_succinatiphilus,Megasphaera_elsdenii,Megasphaera_hexanoica,Megasphaera_micronuciformis,Megasphaera_sp_DISK_18,Megasphaera_sp_MJR8396C,Megasphaera_stantonii,Veillonellaceae_bacterium_DNF00626,Veillonella_atypica,Veillonella_dispar,Veillonella_infantium,Veillonella_parvula,Veillonella_rodentium,Veillonella_rogosae,Veillonella_seminalis,Veillonella_sp_CAG_933,Veillonella_sp_T11011_6,Veillonella_tobetsuensis,Anaerococcus_vaginalis,Finegoldia_magna,Parvimonas_micra,Parvimonas_sp_KA00067,Parvimonas_sp_oral_taxon_110,Parvimonas_sp_oral_taxon_393,Peptoniphilus_asaccharolyticus,Peptoniphilus_coxii,Peptoniphilus_duerdenii,Peptoniphilus_grossensis,Peptoniphilus_harei,Peptoniphilus_lacrimalis,Peptoniphilus_sp_BV3C26,Peptoniphilus_sp_DNF00840,Peptoniphilus_sp_HMSC062D09,Bacteroides_coagulans,Fusobacterium_equinum,Fusobacterium_gonidiaformans,Fusobacterium_hwasookii,Fusobacterium_mortiferum,Fusobacterium_necrophorum,Fusobacterium_nucleatum,Fusobacterium_periodonticum,Fusobacterium_sp_CAG_439,Fusobacterium_sp_oral_taxon_370,Fusobacterium_ulcerans,Fusobacterium_varium,Sneathia_amnii,Victivallis_vadensis,Paludisphaera_borealis,Phyllobacterium_myrsinacearum,Comamonas_kerstersii,Oxalobacter_formigenes,Parasutterella_excrementihominis,Turicimonas_muris,Eikenella_corrodens,Bilophila_wadsworthia,Desulfovibrionaceae_bacterium,Desulfovibrio_fairfieldensis,Desulfovibrio_piger,Desulfovibrio_sp_An276,Campylobacter_coli,Campylobacter_concisus,Campylobacter_hominis,Campylobacter_showae,Helicobacter_pullorum,Helicobacter_winghamensis,Anaerobiospirillum_thomasii,Succinatimonas_hippei,Citrobacter_amalonaticus,Citrobacter_braakii,Citrobacter_freundii,Citrobacter_gillenii,Citrobacter_koseri,Citrobacter_pasteurii,Citrobacter_portucalensis,Citrobacter_sp_MGH106,Citrobacter_werkmanii,Citrobacter_youngae,Enterobacter_cloacae_complex,Enterobacter_mori,Escherichia_coli,Franconibacter_helveticus,Klebsiella_aerogenes,Klebsiella_michiganensis,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_quasipneumoniae,Klebsiella_quasivariicola,Klebsiella_variicola,Klebsiella_variicola_CAG_634,Kluyvera_ascorbata,Kosakonia_cowanii,Leclercia_adecarboxylata,Raoultella_planticola,Hafnia_alvei,Hafnia_paralvei,Morganella_morganii,Proteus_hauseri,Proteus_mirabilis,Proteus_vulgaris,Aggregatibacter_aphrophilus,Aggregatibacter_segnis,Haemophilus_haemolyticus,Haemophilus_parahaemolyticus,Haemophilus_parainfluenzae,Haemophilus_paraphrohaemolyticus,Haemophilus_pittmaniae,Haemophilus_sp_HMSC71H05,Haemophilus_sputorum,Acinetobacter_idrijaensis,Acinetobacter_johnsonii,Acinetobacter_lwoffii,Proteobacteria_bacterium_CAG_139,Brachyspira_sp_CAG_700,Cloacibacillus_porcorum,Fretibacterium_fastidiosum,Pyramidobacter_piscolens,Pyramidobacter_sp_C12_8,Acholeplasma_oculi,Mycoplasma_hominis,Akkermansia_muciniphila,Saccharomyces_cerevisiae,Entamoeba_dispar,Entamoeba_histolytica,Blastocystis_sp_subtype_1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004786742374224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145546979100393,6.20225762177433e-06,4.13150386740774e-05,0.000284703632122,0.0002992089120439,0.0,0.0001160422393751,8.50309512662609e-06,0.000216278725456,0.0,0.0,0.0,0.0123073798862786,0.0,0.0,0.0,0.0,0.0,0.0043079681003885,0.222227590843067,0.0,0.0030142972041823,0.0,0.0067084418728417,0.0,0.0322092241575934,0.0002299837140719,0.0,6.30229403502875e-06,0.0,0.0,0.0003940434318091,0.0,0.0,0.0,0.0,0.0,0.0007948893397196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108203786178169,0.0088446194414767,0.0810402986687154,0.101456130031331,0.0,0.0,0.0,0.0274003737360399,0.0,0.0,0.0,0.000290205634851,0.0,0.0001345489758272,0.0036976459431233,0.0,0.0098122716668867,0.0,0.0,0.0,0.0,0.0,0.0037963818830054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138432389389738,0.0,0.0,0.0,0.0468119395459948,0.0003430248610494,0.0,0.0,0.0,0.0,0.0,0.0079891080353248,0.0,0.0,0.0,0.0072368342076515,0.0,0.0006886506688434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008110952386668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.60131087715929e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90069185183407e-06,0.0,0.0,1.45052799218916e-05,0.0,0.0,0.0001046380882641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002955075647535,0.0,0.0,5.7020755555022e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48163131379822e-05,0.0,0.0,0.0,0.0,0.0,0.0060489018002552,0.0,0.0,0.0,0.0251312477741898,0.0,0.0,4.70171142295796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007559751749636,7.55274920070906e-05,0.0,0.0,1.61058625339624e-05,0.0,0.0,0.0,0.0,0.0061139254688706,0.0,0.0,0.0,0.0,0.0,0.0612963118575161,0.0,0.0,0.0,0.0,0.0017502370862994,0.0,0.0,0.007145000780284,0.0,0.0,0.0,0.0,0.0008719173779255,0.0019629145008783,3.60131087715929e-06,0.0,0.0008919246605764,0.0,0.0064119339439556,0.0012188436590919,0.0,0.0,0.0,0.0,0.0,0.0,0.0069372251499545,0.0068778035204814,0.0130401466133673,0.0006194254708713,0.0,0.0,0.001963214610118,0.0,7.27264724359667e-05,4.80174783621238e-06,0.0018410701495344,0.0001294471187512,5.80211196875663e-05,0.0,0.0001027373964122,0.0,4.70171142295796e-06,0.000136049522026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003573300681448,0.0,0.0,0.0042487465437419,0.0,0.0,0.0,0.0,0.0152942671132292,0.0001792652525519,0.0006693436410853,0.0,0.0,0.0,2.10076467834292e-05,0.0002808022120051,0.0,0.0,0.0069939457962698,3.40123805065044e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009274375872817,0.0,0.0,1.88068456918318e-05,0.0002057749020643,0.0,0.0063499113677378,0.0024858048329592,0.0,0.0,0.0,0.0,0.0,2.73099408184579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068034764654334,0.0,0.0,0.0042634518964903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020633510597857,0.0,0.0,0.0,0.0,0.0,0.0001897690759436,0.0,0.0002465897586721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006512370502863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0200806093418004,0.0,0.0,0.0,0.0,0.0243912784253468,0.0,0.0001357494127862,0.009648412021976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100037413618557,0.000159257969901,0.0,0.0007734815472832,0.0,0.0,0.0015597677554629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005284923712231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078238478806285,0.0,0.0,0.0,0.0
